{{0.12168372745390416, -0.13971546819133118, 0.22251164796266265}, 
{0.12361607060381971, 0.2724951237847191, 0.07730648038518534}, 
{0.10734619964372016, 0.13175670993902244, -0.11111919392556467}, 
{0.11050574518108498, -0.11707208599241113, 0.20396593330550872}, 
{0.09381620963419854, 0.0717831426682712, 0.20252133493285643}, 
{0.09816650498619978, 0.07129559781355525, -0.016758718647575933}, 
{0.10601831627521174, -0.17907229334516367, -0.1172743360198764}, 
{0.03783463896696254, -0.02763860851050805, -0.29086943003916943}, 
{0.09062226341973037, 0.007329132424353279, -0.1800445675310052}, 
{0.14138110647538166, 0.24217161915294624, -0.2530266521129407}, 
{0.09392556721697795, -0.12220029388013462, -0.12011429848422664}, 
{0.10062368468903057, -0.2562529335894061, -0.21310737075685837}, 
{0.10656058885668476, -0.036605551490229364, 0.10448048830085534}, 
{0.12963510865527092, -0.14305912164912302, -0.01994686169329715}, 
{0.10838052696892098, -0.02370582361092294, -0.005300159894561853}, 
{0.10852320437122334, 0.11692272738860238, 0.08461509945378703}, 
{0.11367361845062955, 0.23012425250359492, -0.03676031822037508}, 
{0.08809990978297716, -0.06805383407896669, 0.12871001833722967}, 
{0.06954933274182025, 0.1735472709369812, 0.17439827308369135}, 
{0.1021531222126053, -0.2231579103795873, 0.12461568883701357}, 
{-0.22476294260118374, 0.06057660251680817, -0.006727679289152065}, 
{-0.19293499549715637, 0.09580496197306555, 0.046349400821448235}, 
{-0.15483282198700218, 0.006929061678242479, 0.02188244476917934}, 
{-0.1876126184262282, -0.008022675903254837, 0.007818359092197353}, 
{-0.1925011131640389, 0.02177165624216897, -0.026990522473899173}, 
{-0.17502594102840077, 0.03980587997106881, 0.01788451514648393}, 
{-0.17858195365842972, -0.02433536185930376, -0.01217986370851241}, 
{-0.1776418976342553, -0.04070104388226721, 0.09177608772092326}, 
{-0.1739288011239995, -0.05428343442903437, -0.02649813002961526}, 
{-0.1971828417015679, -0.051438873225070306, -0.04042906665481994}, 
{-0.19710951976409632, -0.026998424976684712, -0.031688602667572015}}
